,index,age,campaign_connect_times,after_campaign_connect_day,before_campaign_connect_times,employment_rate,consumer_price_index,consumer_confidence_index,euducation_level_high,euducation_level_low,euducation_level_medium,job_employment,job_retired,job_student,job_unemployed,marital_divorced,marital_married,marital_single,marital_unknown,have_credit_card_no,have_credit_card_unknown,have_credit_card_yes,have_housing_loan_no,have_housing_loan_unknown,have_housing_loan_yes,have_personal_loan_no,have_personal_loan_unknown,have_personal_loan_yes,connect_method_cellular,connect_method_telephone,previous_connect_month_3.0,previous_connect_month_4.0,previous_connect_month_5.0,previous_connect_month_6.0,previous_connect_month_7.0,previous_connect_month_8.0,previous_connect_month_9.0,previous_connect_month_10.0,previous_connect_month_11.0,previous_connect_month_12.0,previous_connect_weekday_Friday,previous_connect_weekday_Monday,previous_connect_weekday_Thursday,previous_connect_weekday_Tuesday,previous_connect_weekday_Wednesday,last_campaign_outcomes_failure,last_campaign_outcomes_nonexistent,last_campaign_outcomes_success,pca_0,pca_1,pca_2,um_0,um_1
925,925,55.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18623.998944473213,-7.516721959695783,14.651895817560517,-3.5656328,17.898796
926,926,47.0,1.0,-1.0,0.0,57.1,92.963,-40.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-18622.998846399667,-7.448325808874972,6.742543410106576,-3.496868,17.995062
927,927,44.0,1.0,-1.0,0.0,58.3,94.215,-40.3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-18621.999105746752,-6.196730344733217,3.7427823506542484,-3.4975476,17.9895
928,928,57.0,5.0,-1.0,0.0,61.4,94.465,-41.8,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-18620.99934926341,-5.943828425357388,16.73295595976408,-3.4953828,17.9906
929,929,35.0,1.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18619.998656440177,-7.5196009650080295,-5.350790444981104,-3.4467013,18.071493
930,930,47.0,3.0,-1.0,0.0,61.4,94.465,-41.8,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-18618.999205832566,-5.945317460488881,6.727614520712043,-3.46349,18.045128
931,931,41.0,2.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18617.999009995146,-6.417570447920998,0.8124455845210387,-3.4408045,18.082022
932,932,47.0,3.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-18616.998901998984,-7.209791659230581,6.723289758954906,-3.4589942,18.053694
933,933,36.0,14.0,-1.0,0.0,61.4,94.465,-41.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18615.999043212443,-5.9464297814845875,-4.261325256023563,-3.4094825,18.133228
934,934,46.0,3.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-18614.99905954372,-6.4914964946839335,5.710317096362835,-3.439711,18.086378
935,935,59.0,1.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18613.99937997506,-5.9418703229594865,18.725423377533048,-3.4386852,18.082237
936,936,27.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18612.998808938813,-6.4191154879885985,-13.183251081431195,-3.3574848,18.216028
937,937,32.0,3.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-18611.998746218644,-6.967873117018004,-8.170680267323041,-3.3204088,18.267904
938,938,39.0,5.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-18610.99895925386,-6.491815373613369,-1.2947124659708664,-3.352124,18.221815
939,939,31.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18609.99859947418,-7.517977169319166,-9.350395625079145,-3.3185766,18.276743
940,940,31.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-18608.998844971684,-6.493007140826911,-9.289276284593347,-3.3105607,18.283836
941,941,59.0,16.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18607.999262196186,-6.41133474304818,18.836894533009012,-3.345151,18.226986
942,942,38.0,6.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-18606.99896438113,-6.415396680021743,-2.1815249391040776,-3.2857587,18.320736
943,943,55.0,2.0,-1.0,0.0,56.6,92.649,-30.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-18605.998890065,-7.757320692042529,14.932513265839821,-3.3098717,18.28403
944,944,41.0,1.0,-1.0,1.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-18604.99874297964,-7.514809343845536,0.6553726232873606,-3.277632,18.329876
945,945,45.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18603.99906818733,-6.413471820710078,4.821883750755549,-3.277088,18.337746
946,946,37.0,2.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-18602.998819507608,-6.964777259687742,-3.169713318021153,-3.2721896,18.340775
947,947,41.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-18601.998877761594,-6.96375306362453,0.8240526711889029,-3.2369554,18.383566
948,948,41.0,1.0,-1.0,0.0,58.2,93.075,-47.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18600.998786039487,-7.331836732757092,0.6334587176543087,-3.2472594,18.372091
949,949,25.0,3.0,-1.0,0.0,61.4,93.918,-42.7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-18599.99875857533,-6.4919258919763285,-15.27941018768772,-3.1759005,18.472954
950,950,31.0,6.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18598.99897513019,-5.943508159947155,-9.267514197881182,-3.181153,18.470465
951,951,50.0,1.0,-1.0,0.0,61.4,93.444,-36.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-18597.99900686041,-6.961101769634774,9.827315563418246,-3.2036955,18.428543
952,952,41.0,3.0,-1.0,0.0,61.4,94.465,-41.8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18596.99912067032,-5.941189850931933,0.7308008594220506,-3.2073686,18.426838
953,953,21.0,1.0,-1.0,0.0,58.2,93.075,-47.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-18595.998498253386,-7.33446381623572,-19.36988796520266,-3.0840976,18.595367
954,954,57.0,3.0,-1.0,0.0,61.4,94.465,-41.8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18594.99935074399,-5.937637012225848,16.727655371038452,-3.2006178,18.440546
955,955,58.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-18593.99923473395,-6.484201697082733,17.71262976399053,-3.1714363,18.466616
956,956,60.0,2.0,-1.0,0.0,57.1,92.963,-40.8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18592.999034527016,-7.438588575697112,19.74867436604685,-3.1617668,18.481056
957,957,26.0,2.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18591.99852727764,-7.514548135255016,-14.355023071965965,-3.043961,18.647812
958,958,39.0,3.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-18590.9990913203,-5.940131445279656,-1.27956169969539,-3.0435348,18.645124
959,959,41.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-18589.999010330648,-6.410849165409979,0.8241724845782993,-3.0177016,18.677021
960,960,28.0,8.0,-1.0,0.0,61.4,93.918,-42.7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-18588.998799595174,-6.488581534318628,-12.275400640898328,-2.9741051,18.729433
961,961,37.0,5.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18587.998951859987,-6.41106022958973,-3.176047618735015,-2.9869947,18.718433
962,962,34.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-18586.998910174327,-6.411482818924017,-6.186178234113339,-3.002158,18.69975
963,963,31.0,1.0,3.0,1.0,58.9,94.601,-49.5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-18585.99900926002,-5.803992792700848,-9.407136581040666,-2.9934952,18.709253
964,964,34.0,2.0,-1.0,0.0,61.4,93.444,-36.1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-18584.998777644138,-6.961011183758592,-6.174081054553801,-2.98672,18.719906
965,965,42.0,3.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-18583.99900431551,-6.484814675234846,1.7064585728121142,-2.9502628,18.76352
966,966,30.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18582.99885309961,-6.41130772696548,-10.175260689259643,-2.9575236,18.754162
967,967,35.0,2.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18581.99865709783,-7.510430781643423,-5.356984270590305,-2.9354613,18.771576
968,968,59.0,2.0,-1.0,1.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-18580.999001763474,-7.50553041481758,18.650499772594845,-2.9721308,18.721615
969,969,35.0,2.0,3.0,1.0,56.6,92.379,-29.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-18579.998538760537,-8.024928397892301,-5.054743723911742,-2.9097402,18.807493
970,970,46.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-18578.999082227747,-6.4072511329582005,5.823166620613166,-2.86797,18.855503
971,971,41.0,2.0,-1.0,0.0,61.4,93.444,-36.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-18577.998877842398,-6.958002173781548,0.8263265580284094,-2.8739047,18.857208
972,972,38.0,2.0,-1.0,0.0,57.0,92.713,-33.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-18576.998660984045,-7.689431220361936,-2.125379507708453,-2.8286948,18.905424
973,973,27.0,1.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18575.998542291123,-7.510538916605196,-13.3480336285143,-2.8861697,18.840452
974,974,44.0,1.0,-1.0,0.0,59.9,93.2,-42.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-18574.99886198181,-7.200317953828785,3.7240533710632246,-2.778824,18.944427
975,975,37.0,2.0,-1.0,0.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18573.99868626556,-7.508126644492632,-3.345984162798558,-2.7846305,18.949356
976,976,28.0,2.0,-1.0,0.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18572.998556672617,-7.50961622574336,-12.344386924804791,-2.793781,18.940876
977,977,33.0,1.0,-1.0,1.0,58.9,94.199,-37.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-18571.998943998562,-6.2029584431889395,-7.195680329236088,-2.7767658,18.960707
978,978,33.0,2.0,-1.0,0.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-18570.998703119054,-7.20146637933913,-7.274515328571585,-2.7052233,19.029915
979,979,42.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-18569.999005220812,-6.48149125899983,1.7093586530016698,-2.713978,19.025173
980,980,46.0,2.0,-1.0,4.0,58.3,94.027,-38.3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-18568.99908935181,-6.371565541728692,5.790859847849583,-2.6957858,19.035618
981,981,54.0,4.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-18567.999176861566,-6.478628683918984,13.710282116047674,-2.6277606,19.105015
982,982,41.0,1.0,-1.0,1.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-18566.998818676144,-7.198940052694919,0.7159973894380529,-2.6696951,19.068464
983,983,35.0,1.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18565.99892522009,-6.406257448694516,-5.17870673706237,-2.5788255,19.164682
984,984,42.0,2.0,-1.0,1.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-18564.99875840374,-7.5049626454564615,1.6537044963560354,-2.6386294,19.098448
985,985,50.0,2.0,-1.0,0.0,61.4,93.444,-36.1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-18563.999007769355,-6.952894445081481,9.83212098130334,-2.559221,19.171494
986,986,37.0,6.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-18562.99868473941,-7.505338181946059,-3.3519956715611574,-2.596514,19.141415
987,987,35.0,5.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-18561.998903761625,-6.480819392014912,-5.2903795724801475,-2.5756543,19.1687
988,988,35.0,2.0,-1.0,1.0,57.0,92.713,-33.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-18560.998617463792,-7.686121679972045,-5.1181295400463584,-2.5163255,19.215088
989,989,40.0,7.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18559.99899528596,-6.403686385260729,-0.17884764152883018,-2.5451777,19.20208
990,990,25.0,5.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-18558.998759124876,-6.482023432576031,-15.283704008982385,-2.485213,19.260788
991,991,39.0,2.0,-1.0,1.0,56.6,92.379,-29.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-18557.99859623748,-8.018843968785855,-1.0614830650595708,-2.4843116,19.254755
992,992,31.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18556.998867619695,-6.4048569159797575,-9.17787070812852,-2.442306,19.295485
993,993,44.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18555.999054695192,-6.402088612261076,3.8204306676785267,-2.4851425,19.249012
994,994,51.0,3.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18554.99926511888,-5.929157224632896,10.726510473377145,-2.420072,19.313951
995,995,58.0,1.0,-1.0,0.0,56.6,92.649,-30.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-18553.9989355385,-7.744260104505021,17.928450256835706,-2.3615088,19.359455
996,996,38.0,1.0,-1.0,0.0,61.4,94.465,-41.8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18552.99907924491,-5.931252529117197,-2.270210242291395,-2.3651116,19.35973
997,997,60.0,5.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-18551.99939441388,-5.926663047628749,19.730134209205087,-2.3372557,19.379755
998,998,56.0,1.0,-1.0,0.0,61.4,94.465,-41.8,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18550.999338564507,-5.927304744168612,15.726528727975923,-2.3447702,19.379654
999,999,40.0,1.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-18549.99910804032,-5.930119557388461,-0.2689046394856432,-2.2891033,19.429745
1000,1000,31.0,2.0,-1.0,0.0,61.4,93.444,-36.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-18548.998734010707,-6.952953125157861,-9.16765883862262,-2.2902496,19.43133
1001,1001,26.0,4.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-18547.998773630425,-6.479219631015181,-14.2924879219858,-2.2382438,19.48583
1002,1002,32.0,1.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-18546.998614960983,-7.5025893035292945,-8.34875659777109,-2.2140112,19.497686
1003,1003,34.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18545.99891131998,-6.4016225182889315,-6.171194280097507,-2.213685,19.492516
1004,1004,28.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-18544.99880421777,-6.478194045813028,-12.29583163663315,-2.2353137,19.480808
1005,1005,35.0,1.0,-1.0,1.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-18543.99873284131,-7.19458561311736,-5.283305592451407,-2.1999393,19.507868
1006,1006,29.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18542.998839833188,-6.401889825552011,-11.177821726260895,-2.190836,19.509703
1007,1007,25.0,5.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-18541.998512222908,-7.5026586086097415,-15.351296012121258,-2.1894593,19.521221
1008,1008,41.0,3.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-18540.999011453463,-6.399041112389815,0.8254605417352958,-2.1036656,19.581121
1009,1009,48.0,2.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-18539.999112233014,-6.397467039172898,7.822509732631274,-2.1059866,19.574919
1010,1010,58.0,2.0,3.0,1.0,58.2,93.369,-34.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-18538.999106891213,-7.020363130608228,17.853774076152803,-2.0614617,19.606676
1011,1011,39.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-18537.998963297538,-6.474382627035684,-1.2974915435288048,-2.0218532,19.645515
1012,1012,35.0,1.0,-1.0,1.0,58.9,94.767,-50.8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-18536.99910715941,-5.625357417436264,-5.432970028488222,-2.0039482,19.65757
